"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","alpha","loss","oversample","penalty","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"legendary-sweep-21","h988r7ow","finished","-","7ben18","","2023-06-03T22:07:25.000Z","485","87ys4h5o","0.000001","squared_hinge","false","l2","5056","9555","0.2","false","0.8997254513090803","0.7372386160264948","0.90197354933838","0.7445746045516324","0.9081924491213322","0.7773442772984022","0.8997254513090803","0.7372386160264948"
"feasible-sweep-20","h988r7ow","finished","-","7ben18","","2023-06-03T21:59:20.000Z","483","87ys4h5o","0.000001","squared_hinge","false","l2","9883","7809","0.2","false","0.8617440126124292","0.7219969390952254","0.8580665799121437","0.6934762715768508","0.8689760110986495","0.7150844567261694","0.8617440126124292","0.7219969390952254"
"eternal-sweep-19","h988r7ow","finished","-","7ben18","","2023-06-03T21:51:46.000Z","449","87ys4h5o","0.000001","squared_hinge","false","l2","1316","2446","0.2","false","0.8459942099199432","0.7217699508277126","0.8517007985375293","0.7290178311791932","0.8747419358005047","0.7683212603511647","0.8459942099199432","0.7217699508277126"
"serene-sweep-18","h988r7ow","finished","-","7ben18","","2023-06-03T21:44:01.000Z","459","87ys4h5o","0.000001","squared_hinge","false","l2","254","3024","0.2","false","0.8933737205898346","0.5049806992270676","0.8949284947022711","0.4862197052187999","0.8992281055051814","0.704568588460433","0.8933737205898346","0.5049806992270676"
"jolly-sweep-17","h988r7ow","finished","-","7ben18","","2023-06-03T21:36:52.000Z","426","87ys4h5o","0.000001","squared_hinge","false","l2","2044","9503","0.2","false","0.9020727868223368","0.7007163136842011","0.9018111399025536","0.722902008887024","0.9020238980438432","0.8071257659565984","0.9020727868223368","0.7007163136842011"
"giddy-sweep-16","h988r7ow","finished","-","7ben18","","2023-06-03T21:31:58.000Z","288","87ys4h5o","0.000001","squared_hinge","false","l2","216","3094","0.2","false","0.8684869531324259","0.6346300655539673","0.8686602228497333","0.6300210216057267","0.8704655832558603","0.6454381056859202","0.8684869531324259","0.6346300655539673"
"curious-sweep-15","h988r7ow","finished","-","7ben18","","2023-06-03T21:25:02.000Z","410","87ys4h5o","0.000001","squared_hinge","false","l2","4464","5719","0.2","false","0.8701748896427292","0.6564271783942135","0.8693757469733434","0.6635264615208765","0.8727621331990796","0.6822906006566195","0.8701748896427292","0.6564271783942135"
"astral-sweep-14","h988r7ow","finished","-","7ben18","","2023-06-03T21:19:02.000Z","357","87ys4h5o","0.000001","squared_hinge","false","l2","254","4798","0.2","false","0.8894883883263703","0.7821527431466505","0.8899040620846737","0.7899878629634887","0.8918315456677931","0.8132414710967534","0.8894883883263703","0.7821527431466505"
"curious-sweep-13","h988r7ow","finished","-","7ben18","","2023-06-03T21:11:34.000Z","443","87ys4h5o","0.000001","squared_hinge","false","l2","731","1720","0.2","false","0.8898137234012404","0.7814217364057077","0.8901607505003821","0.7947076228001252","0.8947700053905561","0.8280182366910789","0.8898137234012404","0.7814217364057077"
"lilac-sweep-12","h988r7ow","finished","-","7ben18","","2023-06-03T20:56:31.000Z","898","87ys4h5o","0.000001","squared_hinge","false","l2","3864","514","0.2","false","0.7977086081050078","0.5447299117463764","0.8075258513475422","0.546682405449629","0.8592079593011813","0.5877651406275957","0.7977086081050078","0.5447299117463764"
"genial-sweep-11","h988r7ow","finished","-","7ben18","","2023-06-03T20:46:40.000Z","589","87ys4h5o","0.000001","squared_hinge","false","l2","3923","7620","0.2","false","0.8759133898081874","0.802133296613908","0.8773395831014551","0.7930032076270302","0.8795547762725373","0.7958142455323987","0.8759133898081874","0.802133296613908"
"lunar-sweep-10","h988r7ow","finished","-","7ben18","","2023-06-03T20:41:16.000Z","320","87ys4h5o","0.000001","squared_hinge","false","l2","7916","7040","0.2","false","0.8706674075970439","0.5820157834328287","0.8689694292657143","0.5683338435469132","0.8688680302404191","0.7132060009842532","0.8706674075970439","0.5820157834328287"
"vocal-sweep-9","h988r7ow","finished","-","7ben18","","2023-06-03T20:34:06.000Z","423","87ys4h5o","0.000001","squared_hinge","false","l2","2374","9096","0.2","false","0.887885275174322","0.6621753886650766","0.887193619008509","0.665106506877013","0.8938458839663826","0.7639578619231737","0.887885275174322","0.6621753886650766"
"eternal-sweep-8","h988r7ow","finished","-","7ben18","","2023-06-03T20:28:25.000Z","339","87ys4h5o","0.000001","squared_hinge","false","l2","687","9031","0.2","false","0.91185448829238","0.6789450916480554","0.911997373511181","0.7124656047154073","0.913680253795685","0.7903697930492728","0.91185448829238","0.6789450916480554"
"morning-sweep-7","h988r7ow","finished","-","7ben18","","2023-06-03T20:20:07.000Z","493","87ys4h5o","0.000001","squared_hinge","false","l2","8923","4424","0.2","false","0.8804656573977485","0.8088788717203217","0.8802120237898151","0.8137390138810582","0.8873502432041845","0.8587645416650382","0.8804656573977485","0.8088788717203217"
"lunar-sweep-6","h988r7ow","finished","-","7ben18","","2023-06-03T20:08:26.000Z","695","87ys4h5o","0.000001","squared_hinge","false","l2","3618","4663","0.2","false","0.8764249347061837","0.7501183244475911","0.8730478090729001","0.7535992507055956","0.8770694546669794","0.7855169553507206","0.8764249347061837","0.7501183244475911"
"atomic-sweep-5","h988r7ow","finished","-","7ben18","","2023-06-03T20:00:45.000Z","457","87ys4h5o","0.000001","squared_hinge","false","l2","4766","3863","0.2","false","0.8686548363339907","0.7429538207015609","0.8664161402492685","0.7483327842299464","0.8679252069957302","0.7661107659655859","0.8686548363339907","0.7429538207015609"
"vocal-sweep-4","h988r7ow","finished","-","7ben18","","2023-06-03T19:54:46.000Z","355","87ys4h5o","0.000001","squared_hinge","false","l2","1883","7500","0.2","false","0.9012103914051236","0.8002310570602631","0.8982158348288913","0.8080579605733611","0.8993108559588263","0.8630520015913712","0.9012103914051236","0.8002310570602631"
"legendary-sweep-3","h988r7ow","finished","-","7ben18","","2023-06-03T19:47:47.000Z","417","87ys4h5o","0.000001","squared_hinge","false","l2","142","2416","0.2","false","0.8771095819911175","0.6799910256889653","0.8799249414121578","0.6991964771966441","0.8881585861961263","0.8088502393123439","0.8771095819911175","0.6799910256889653"
"pious-sweep-2","h988r7ow","finished","-","7ben18","","2023-06-03T19:40:09.000Z","453","87ys4h5o","0.000001","squared_hinge","false","l2","6442","7815","0.2","false","0.8985697254272839","0.7601309564893399","0.9001757678924536","0.7608732150903297","0.9044723077832963","0.7660183221517615","0.8985697254272839","0.7601309564893399"
"breezy-sweep-1","h988r7ow","finished","-","7ben18","","2023-06-03T19:34:49.000Z","314","87ys4h5o","0.000001","squared_hinge","false","l2","9086","719","0.2","false","0.7670152733612804","0.31601109501765545","0.7721503344487533","0.3914031155067072","0.7863285327824147","0.6172251703365317","0.7670152733612804","0.31601109501765545"
