"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","ccp_alpha","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","oversample","random_state","random_state_split","splitter","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"worthy-sweep-89","wz7g5kpj","finished","-","7ben18","","2023-06-02T19:31:26.000Z","123","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","3796","1699","best","0.2","false","0.9672399435009984","0.6325540899002111","0.9674004515407824","0.6414631505917661","0.9680614888497652","0.7180093107414648","0.9672399435009984","0.6325540899002111"
"sandy-sweep-752","wz7g5kpj","finished","-","7ben18","","2023-06-03T16:49:07.000Z","91","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","2394","886","best","0.2","false","0.9412122911588076","0.6774375523802931","0.9414383152077168","0.7384931644292968","0.9435496375151552","0.8683875058063245","0.9412122911588076","0.6774375523802931"
"neat-sweep-355","wz7g5kpj","finished","-","7ben18","","2023-06-03T05:08:29.000Z","132","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","4301","5191","best","0.2","false","0.9510232642358188","0.7461330440855262","0.9516627186778078","0.7850192505610034","0.954249912316914","0.8662389504157723","0.9510232642358188","0.7461330440855262"
"chocolate-sweep-493","wz7g5kpj","finished","-","7ben18","","2023-06-03T09:43:49.000Z","99","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","6168","7353","best","0.2","false","0.9622853630810904","0.7608230101810523","0.962629786348076","0.7692222214595267","0.963317117064637","0.7933939454581836","0.9622853630810904","0.7608230101810523"
"cosmic-sweep-59","wz7g5kpj","finished","-","7ben18","","2023-06-02T18:27:53.000Z","97","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","9319","69","best","0.2","false","0.96109082042396","0.8658564926890675","0.9608830457139604","0.8623448394183172","0.9611740182352826","0.8678252811635443","0.96109082042396","0.8658564926890675"
"astral-sweep-557","wz7g5kpj","finished","-","7ben18","","2023-06-03T11:28:52.000Z","98","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","7368","305","best","0.2","false","0.944293089239429","0.8603566641254397","0.9455429640155092","0.8599547953399806","0.9520584140549184","0.887724565029247","0.944293089239429","0.8603566641254397"
"golden-sweep-273","wz7g5kpj","finished","-","7ben18","","2023-06-03T02:25:57.000Z","136","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","4369","9356","best","0.2","false","0.9770466211494424","0.7668147837407123","0.9770073271800408","0.7706089329150126","0.9770252495284116","0.7818711463200987","0.9770466211494424","0.7668147837407123"
"cerulean-sweep-796","wz7g5kpj","finished","-","7ben18","","2023-06-03T18:01:13.000Z","100","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","6001","1677","best","0.2","false","0.9529929368654194","0.7455917307687165","0.9529168935094772","0.7578914491202121","0.9530074122430916","0.8064983361626341","0.9529929368654194","0.7455917307687165"
"honest-sweep-520","wz7g5kpj","finished","-","7ben18","","2023-06-03T10:28:18.000Z","93","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","371","168","best","0.2","false","0.963029321282038","0.8267742961105027","0.963065405428125","0.8270025945169897","0.9633234619337896","0.8296533799565725","0.963029321282038","0.8267742961105027"
"effortless-sweep-251","wz7g5kpj","finished","-","7ben18","","2023-06-03T01:35:29.000Z","121","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","8826","9074","best","0.2","false","0.9614586791370276","0.770898402434555","0.9616132620576536","0.7753029386638336","0.9624885448557128","0.8491638856938809","0.9614586791370276","0.770898402434555"
"dutiful-sweep-757","wz7g5kpj","finished","-","7ben18","","2023-06-03T16:57:30.000Z","95","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","375","9841","best","0.2","false","0.9697417208634036","0.825266428286532","0.9702304229497336","0.8245160151650356","0.9720202221287912","0.8482479411380716","0.9697417208634036","0.825266428286532"
"upbeat-sweep-150","wz7g5kpj","finished","-","7ben18","","2023-06-02T21:47:58.000Z","126","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","888","7895","best","0.2","false","0.9385853479343698","0.74967992928458","0.9372174223307316","0.7380849513924245","0.9396358409919452","0.7532829171499125","0.9385853479343698","0.74967992928458"
"vague-sweep-88","wz7g5kpj","finished","-","7ben18","","2023-06-02T19:29:03.000Z","138","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","3791","7611","best","0.2","false","0.9559291473610882","0.8176615808711278","0.9570071510109056","0.8164264046765979","0.9611900324068762","0.8376303691503446","0.9559291473610882","0.8176615808711278"
"rose-sweep-629","wz7g5kpj","finished","-","7ben18","","2023-06-03T13:26:55.000Z","95","wy512u5o","0","balanced","gini","10","sqrt","10","10","false","2352","6006","best","0.2","false","0.9471920437869144","0.7688435443371352","0.947982106565557","0.7719486249821775","0.9494152850086274","0.8009587121145657","0.9471920437869144","0.7688435443371352"
