"Name","Agent","State","Notes","User","Tags","Created","Runtime","Sweep","bootstrap","class_weight","criterion","max_depth","max_features","min_samples_leaf","min_samples_split","n_estimators","oversample","random_state","random_state_split","test_size","undersample","accuracy_train","accuracy_val","f1_train","f1_val","precision_train","precision_val","recall_train","recall_val"
"scarlet-sweep-875","l3zf8vab","finished","-","7ben18","","2023-06-03T18:18:32.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","7398","4576","0.2","false","0.9838471049083994","0.7992784367914522","0.9835472126331856","0.8010203173575072","0.9843421476530309","0.8274920915522166","0.9838471049083994","0.7992784367914522"
"charmed-sweep-874","l3zf8vab","finished","-","7ben18","","2023-06-03T18:17:00.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","3208","2825","0.2","false","0.9896498646010962","0.6978612128490541","0.9895312107286992","0.6811683007299791","0.9898112398371538","0.6891662074494528","0.9896498646010962","0.6978612128490541"
"brisk-sweep-873","l3zf8vab","finished","-","7ben18","","2023-06-03T18:15:22.000Z","94","ednseq2z","false","","gini","10","sqrt","5","10","6","false","2415","3825","0.2","false","0.988079603389782","0.8669574256097795","0.9879405700349236","0.87059110784646","0.9882847755155943","0.8841464981175453","0.988079603389782","0.8669574256097795"
"faithful-sweep-872","l3zf8vab","finished","-","7ben18","","2023-06-03T18:13:47.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","6690","8440","0.2","false","0.9876754436083712","0.9293036331505902","0.9875923132371608","0.9282803803630474","0.9878554961144588","0.9297893407528908","0.9876754436083712","0.9293036331505902"
"curious-sweep-871","l3zf8vab","finished","-","7ben18","","2023-06-03T18:12:10.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","3209","3529","0.2","false","0.9959300203857302","0.743692953115256","0.9959282323076776","0.7568038369182936","0.995935324056459","0.8519267189667291","0.9959300203857302","0.743692953115256"
"proud-sweep-870","l3zf8vab","finished","-","7ben18","","2023-06-03T18:10:33.000Z","92","ednseq2z","false","","gini","10","sqrt","5","10","6","false","8904","95","0.2","false","0.9877856337849038","0.8707397501290881","0.9877040514805312","0.8707201474558943","0.9879811590934816","0.8797640856589555","0.9877856337849038","0.8707397501290881"
"olive-sweep-869","l3zf8vab","finished","-","7ben18","","2023-06-03T18:08:56.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","673","4434","0.2","false","0.9873584147202736","0.8027818367210581","0.9872204993335392","0.799805769933351","0.9875821508942374","0.820391507301049","0.9873584147202736","0.8027818367210581"
"frosty-sweep-868","l3zf8vab","finished","-","7ben18","","2023-06-03T18:07:20.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","2958","2316","0.2","false","0.988310994439696","0.7081103486699794","0.9882922198087","0.7588460561172558","0.9885165403801562","0.8828016915878303","0.988310994439696","0.7081103486699794"
"celestial-sweep-867","l3zf8vab","finished","-","7ben18","","2023-06-03T18:05:38.000Z","98","ednseq2z","false","","gini","10","sqrt","5","10","6","false","4642","642","0.2","false","0.9857566364682828","0.8402696745753921","0.9856015146680894","0.8376349491110261","0.98618471277856","0.8480044625632328","0.9857566364682828","0.8402696745753921"
"solar-sweep-866","l3zf8vab","finished","-","7ben18","","2023-06-03T18:04:00.000Z","92","ednseq2z","false","","gini","10","sqrt","5","10","6","false","4107","8059","0.2","false","0.980240504871846","0.7163617979593713","0.979889930450742","0.7259555425140075","0.9811946855053234","0.7613868561718152","0.980240504871846","0.7163617979593713"
"magic-sweep-865","l3zf8vab","finished","-","7ben18","","2023-06-03T18:02:24.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","8183","4338","0.2","false","0.9855694764633592","0.8400001280844333","0.9855333956789636","0.8521732210702616","0.985715092458058","0.8927292663908516","0.9855694764633592","0.8400001280844333"
"apricot-sweep-864","l3zf8vab","finished","-","7ben18","","2023-06-03T18:00:47.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","9196","4951","0.2","false","0.9795608829923944","0.8645500434943925","0.9792348415011226","0.8645343918209185","0.9803593029341012","0.8889880891663385","0.9795608829923944","0.8645500434943925"
"lemon-sweep-863","l3zf8vab","finished","-","7ben18","","2023-06-03T17:59:08.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","8939","8851","0.2","false","0.9903758756138532","0.7864161286129047","0.9903141075448196","0.7715054243241695","0.9904967837778244","0.7880806488367088","0.9903758756138532","0.7864161286129047"
"polar-sweep-862","l3zf8vab","finished","-","7ben18","","2023-06-03T17:57:31.000Z","94","ednseq2z","false","","gini","10","sqrt","5","10","6","false","9205","925","0.2","false","0.9855958096900916","0.8806614117631084","0.9854365143071","0.8818123086004002","0.9859530444587328","0.902874968219316","0.9855958096900916","0.8806614117631084"
"jumping-sweep-861","l3zf8vab","finished","-","7ben18","","2023-06-03T17:55:59.000Z","91","ednseq2z","false","","gini","10","sqrt","5","10","6","false","3453","8134","0.2","false","0.9859865771212704","0.7695712253971673","0.9858606902527216","0.7756891986054848","0.986345854037981","0.8239831023405881","0.9859865771212704","0.7695712253971673"
"worldly-sweep-860","l3zf8vab","finished","-","7ben18","","2023-06-03T17:54:21.000Z","93","ednseq2z","false","","gini","10","sqrt","5","10","6","false","9010","1520","0.2","false","0.9795509913938868","0.7731990534056756","0.9791136311964808","0.7735885255186924","0.9803962864740648","0.776431829241653","0.9795509913938868","0.7731990534056756"
